mes_ref;company_id;tipo_doc;max_valor_boleto;avg_valor_boleto;total_valor_boleto;valor_boleto_stdv;qtd_boleto_pago;qtd_boleto_total;qtd_boleto_estorno;qnt_cc_total;tempo_credenciamento;conta_bnk_repetida;fraude
01/05/2020;5e7d1a8539ba3e1d523a808e;cnpj;600;"159,59";"2074,7";"212,23";5;13;0;1;11;0;0
01/05/2020;5eb40728a19de453bf3b3fb6;cnpj;440;"254,44";2290;"117,17";5;9;0;15;10;0;0
01/05/2020;5ea85aa93706d074123b4206;cnpj;440;440;880;0;0;2;0;6;10;0;0
01/06/2020;5ea395b98a203a763212511a;cnpj;"339,6";"316,75";"633,5";"32,31";2;2;0;4;10;0;0
01/06/2020;5ed56707fe0f5c1efab1d0e3;cpf;"30030,11";"2130,67";"142755,46";"4365,01";2;67;0;0;8;1;1
01/06/2020;5e7507e20a8d7971d0698d79;cnpj;"266,5";"114,93";"919,5";"98,19";6;8;0;9;11;0;0
01/06/2020;5e97529b5f1a283109f4b76c;cpf;"90,8";"83,44";"584,1";"3,28";2;7;0;3;10;0;0
01/06/2020;5e9df09067d4361d6097a070;cnpj;3500;"192,79";20436;"407,13";67;106;0;18;10;0;0
01/06/2020;5ed8ea2276179f6d8ae54983;cnpj;"9280,92";"2480,56";"69455,71";"2641,19";4;28;0;0;6;0;0
01/06/2020;5e7cc3118dc5042cae4e94b5;cnpj;459;"162,98";"9127,17";"88,13";36;56;0;36;11;0;0
01/06/2020;5e7a14397250c7067fa87af3;cnpj;50;"32,26";1355;"8,28";23;42;0;46;11;0;0
01/06/2020;5e84d050347b2266bc069aa0;cpf;600;"202,29";11733;"115,2";48;58;0;2;11;0;0
01/06/2020;5ecd2bf3a13ae25ec9660304;cnpj;75;75;1350;0;15;18;0;30;9;0;0
01/06/2020;5eb19e6999d7e11d591904bc;cnpj;"381,1";"381,1";"381,1";0;1;1;0;7;10;0;0
01/06/2020;5e8f19697bb38c56ebffd914;cnpj;"169,8";"169,8";"679,2";0;0;4;0;7;11;0;0
01/06/2020;5e9aef0a93f74773a95f61f0;cnpj;75;75;75;0;1;1;0;11;10;0;0
01/06/2020;5ebbf093feea3c3e515a5d9f;cnpj;"131,5";"131,5";"131,5";0;1;1;0;2;9;0;0
01/06/2020;5ea33489609a231ced6df8e6;cnpj;747;"438,5";877;"436,28";2;2;0;2;10;0;0
01/06/2020;5ea5f6c631531d503ad26134;cpf;"139,2";"103,96";"311,9";"33,43";1;3;0;21;10;0;0
01/07/2020;5e78df57fca23f63b15b9f21;cnpj;"189,14";"181,6";"726,42";"15,07";1;4;0;7;11;0;0
01/07/2020;5e74dd7cc7186a0f48c0f6bb;cnpj;390;"177,4";"27674,42";"62,08";127;156;0;42;11;0;0
01/07/2020;5e74fff036782b304a3af9c2;cnpj;1045;836;4180;"291,38";2;5;0;1;11;0;0
01/07/2020;5e95e6722eb73930ff43f629;cnpj;90;"85,71";1200;"5,14";0;14;0;12;10;0;0
01/07/2020;5e74b5fafaf4752dd7de355a;cpf;1200;754;2262;"392,36";1;3;0;0;11;0;0
01/07/2020;5ec60b4adae0673958e6e07d;cnpj;"1146,21";"675,5";"2026,51";"436,78";3;3;0;19;9;0;0
01/07/2020;5e73a52e05cd331f336a0a26;cnpj;130;"82,66";248;"40,99";2;3;0;38;11;0;0
01/07/2020;5e8248b696d2ac227249d8ac;cnpj;475;"279,25";"2792,5";"98,25";6;10;0;1;11;0;0
01/07/2020;5e713b88d95d002aa8469fbd;cnpj;800;"452,45";"904,9";"491,51";1;2;0;3;11;0;0
01/07/2020;5e9dcb6c52cd18534e6db655;cnpj;600;600;600;0;0;1;0;17;10;0;0
01/07/2020;5e84df12a256181f2a13195d;cnpj;489;"226,21";"2488,35";"100,11";5;11;0;2;11;0;0
01/07/2020;5eb99535f4f9b153ba17d058;cnpj;"399,97";"272,48";"1634,89";"113,03";5;6;0;34;10;0;0
01/07/2020;5e849248347b2266bc0698c7;cnpj;120;80;160;"56,57";2;2;0;5;11;0;0
01/07/2020;5f070b314f4b0c2f9677b26b;cnpj;946;"548,33";1645;"347,93";1;3;0;16;8;0;0
01/08/2020;5e7cbc38f2eebc591d523154;cnpj;"556,68";"159,01";"8268,98";"82,58";26;52;0;0;11;0;0
01/08/2020;5e7e419673af69798b924d52;cnpj;"1396,27";"284,48";"143947,98";"151,93";223;506;0;42;11;0;0
01/08/2020;5f2b627ce6e1cf07136ce4c5;cpf;30;30;270;0;9;9;0;21;7;0;0
01/08/2020;5e7b9bdc6bbf5c74f19de298;cnpj;"59,5";"53,33";160;"9,41";3;3;0;17;11;0;0
01/08/2020;5f226890bf495f07ce252f9a;cpf;100;"83,33";250;"28,87";0;3;0;8;4;0;0
01/08/2020;5e9aef0a93f74773a95f61f0;cnpj;170;"106,25";425;"42,5";4;4;0;6;10;0;0
01/08/2020;5e820b50afa5275e41256249;cnpj;190;"80,79";"5089,9";"46,63";41;63;0;0;11;0;0
01/08/2020;5e7bd4271e8c8212661acdb6;cnpj;200;"116,65";"699,9";"42,76";3;6;0;3;11;0;0
01/08/2020;5f17504a30164d13a6379184;cnpj;"43,6";"43,6";"43,6";0;1;1;0;52;7;0;0
01/09/2020;5e8646b51a092b6e4539ccc2;cnpj;325;"292,5";1755;"36,02";3;6;0;0;11;0;0
01/09/2020;5f4f9467a6b9341322b2598f;cpf;"45713,35";"2226,68";"545538,84";"5188,65";24;245;0;0;4;0;0
01/09/2020;5ef74dd15bde923edb830dec;cpf;"4230,07";"1576,08";"11032,61";"1217,14";1;7;0;0;7;1;1
01/09/2020;5e73911df84ce3362c22ae23;cnpj;"595,5";"239,6";"12459,35";"119,13";34;52;0;27;11;0;0
01/09/2020;5f490e0b2a54820b28a97d8d;cnpj;1030;"418,85";"1675,41";"417,59";4;4;0;24;6;0;0
01/09/2020;5e7900c6b8e516484c79d7bc;cnpj;799;"174,66";"20610,95";"86,49";83;118;0;12;11;0;0
01/09/2020;5ef49c498369635c25183b63;cnpj;1000;1000;2000;0;0;2;0;27;8;0;0
01/09/2020;5f02217e4638c248fd721d5f;cnpj;178;178;178;0;1;1;0;33;8;0;0
01/09/2020;5ec551524eccd60cf61afdf0;cnpj;"229,8";"142,85";"571,4";"101,24";2;4;0;21;9;0;0
01/09/2020;5f29ac84a7a34607180a491d;cpf;"4529,6";"1109,44";"16641,71";"975,97";5;15;0;0;5;0;0
01/09/2020;5e710923fe45505461f6e810;cnpj;490;490;5880;0;10;12;0;3;11;0;0
01/09/2020;5e868149f4147f122df49011;cpf;85;85;85;0;1;1;0;3;11;0;0
01/09/2020;5e7ced0d06b4bd4dcf2f3851;cnpj;210;210;210;0;0;1;0;0;11;0;0
01/10/2020;5ea42563010a6c1eda4b569e;cnpj;454;"139,25";"835,5";"162,57";5;6;0;6;10;0;0
01/10/2020;5efe4d548dcf021d0915a001;cnpj;200;"98,25";2358;"25,55";22;24;0;2;8;0;0
01/10/2020;5f6b4b4b06c2a90e2449ff2b;cnpj;50;50;50;0;0;1;0;4;5;0;0
01/10/2020;5f7cd5b4694fb33b619d0d18;cpf;17399;"4454,52";"106908,68";"4334,54";0;24;4;0;2;1;0
01/10/2020;5f452d135e45b71e243ed010;cpf;"36520,23";"3257,18";"58629,3";"8332,49";3;18;0;0;6;1;0
01/03/2020;5e7b61be33b5ee2ca9abd147;cnpj;199;"94,75";379;"69,5";2;4;0;6;11;0;0
01/04/2020;5e7507e20a8d7971d0698d79;cnpj;410;"223,48";"4246,25";"112,36";11;19;0;13;11;0;0
01/04/2020;5e7bd4271e8c8212661acdb6;cnpj;"141,8";"79,69";"398,45";"38,97";5;5;0;5;11;0;0
01/04/2020;5e7deeb02f762855a6cda76f;cnpj;650;"198,92";"9548,62";"104,97";36;48;0;0;11;0;0
01/04/2020;5e9cbd3461e7033ead1629ee;cnpj;580;580;1740;0;1;3;0;2;10;0;0
01/04/2020;5e78ed5882f3d31f6546f872;cnpj;144;144;288;0;1;2;0;5;11;0;0
01/05/2020;5e42ec4f4d15a23a5bdc64ea;cnpj;150;150;150;0;1;1;0;0;13;0;0
01/05/2020;5eb162708d13d06ffb4bc90e;cnpj;76;47;94;"41,01";1;2;0;4;10;0;0
01/05/2020;5e7a4a447250c7067fa87c64;cnpj;170;170;170;0;1;1;0;21;11;0;0
01/05/2020;5eb413da062bca2a19c76b68;cnpj;"109,9";"109,9";"219,8";0;0;2;0;3;10;0;0
01/05/2020;5ec7f68a21add20613e3dbbd;cpf;5;5;5;0;0;1;0;0;9;0;0
01/06/2020;5e7bcbacf2eebc591d522f4b;cnpj;900;"207,75";8310;"183,32";34;40;0;12;11;0;0
01/06/2020;5e961b6e3f9f935a95c11123;cnpj;280;266;2660;"29,51";6;10;0;2;10;0;0
01/06/2020;5edfc8190c3671194c4b0314;cpf;"985,01";"745,91";"11188,67";133;2;15;0;0;1;0;0
01/06/2020;5ea1cb504cf467500dae7ab5;cnpj;200;110;1100;"43,2";6;10;0;3;10;0;0
01/06/2020;5e7ba16270f1002599d1eee9;cnpj;218;"146,98";"587,95";"51,91";3;4;0;3;11;0;0
01/07/2020;5e726701fa62212e40137b9c;cnpj;200;"124,58";"747,5";"73,04";5;6;0;7;11;0;0
01/07/2020;5ea8bfad943a4a2632d21635;cnpj;3480;"871,36";"6099,52";"1194,73";1;7;0;3;10;0;0
01/07/2020;5f0fa42e358d3823962635d1;cpf;980;424;"2120,03";"331,7";3;5;0;0;7;0;0
01/07/2020;5f10b34fa1f4ae687e3334ad;cnpj;40;40;40;0;0;1;0;7;7;0;0
01/07/2020;5ec4350ea0d71f449e84ef31;cnpj;800;480;1920;"369,5";3;4;0;9;9;0;0
01/07/2020;5ed6bfac1e19c77f01556560;cnpj;760;720;2880;80;0;4;0;7;9;0;0
01/08/2020;5e39873ae06e85028d0dcd1a;cnpj;"89,97";"89,97";"89,97";0;1;1;0;19;13;0;0
01/09/2020;5e8f80deec1a201e210a5663;cnpj;250;250;250;0;1;1;0;28;11;0;0
01/09/2020;5f577ca063455e2d4cf15948;cpf;600;"532,28";3726;"80,17";0;7;6;0;4;1;1
01/04/2020;5e864761b68c19299fcf4b88;cnpj;"89,99";"89,99";"89,99";0;0;1;0;3;11;0;0
01/04/2020;5e87862cadb68949f6a14259;cnpj;70;"56,96";"170,9";"14,72";3;3;0;14;11;0;0
01/05/2020;5ec8fa2f26355846c749b92d;cnpj;50;50;50;0;0;1;0;0;9;0;0
01/05/2020;5e7220a042e2b318e70e5075;cnpj;600;325;650;"388,91";1;2;0;3;11;0;0
01/07/2020;5efdeb95a0b67a615b393a83;cnpj;5;5;5;0;0;1;0;3;8;0;0
01/07/2020;5ebd927ba0d71f449e84d77b;cnpj;170;"86,25";345;"56,62";3;4;0;5;9;0;0
01/08/2020;5f1b9085f9a6145d119e3bac;cnpj;40000;"10500,48";"105004,82";"12900,3";0;10;0;0;5;0;0
01/08/2020;5e794255e8558b48da6d9d6d;cnpj;120;120;240;0;0;2;0;12;11;0;0
01/08/2020;5f2d32a64eb1f908800a6483;cnpj;"24494,32";"5259,68";"105193,79";"5022,7";1;20;0;0;5;0;1
01/08/2020;5eae0ed16a02c66606f108e4;cpf;120;"81,28";569;"20,89";5;7;0;5;10;0;0
01/08/2020;5e84a264cd419926f19c8fce;cnpj;"648,06";"616,02";"1848,06";"27,75";2;3;0;0;11;0;0
01/08/2020;5e6a729ee497ab33d7c12a70;cpf;30;30;60;0;0;2;0;4;5;0;0
01/09/2020;5ebd52e5ee62fd58061e2ecf;cnpj;17;17;17;0;1;1;0;15;9;0;0
01/04/2020;5e8638be1a092b6e4539cc48;cnpj;162;"161,6";808;"0,89";3;5;0;1;11;0;0
01/05/2020;5e7a70c1d875ba715b48e705;cnpj;1200;900;1800;"424,26";0;2;0;12;11;0;0
01/05/2020;5e57fddc122eec235399ad54;cnpj;"292,32";"292,32";"292,32";0;1;1;0;3;12;0;0
01/06/2020;5ede73fade8b4e1ac28bb07d;cnpj;10;10;40;0;0;4;0;0;9;0;0
01/06/2020;5e6b90ffe497ab33d7c12aca;cnpj;215;215;430;0;1;2;0;19;12;0;0
01/08/2020;5f1f702682315b1743e5f237;cpf;65;65;65;0;1;1;0;0;7;0;0
01/08/2020;5ed56707fe0f5c1efab1d0e3;cpf;37600;"9414,95";"47074,76";"15903,05";0;5;0;0;8;1;1
01/09/2020;5e7e074fafa5275e4125597a;cnpj;320;"189,92";"759,7";"88,74";2;4;0;1;11;0;0
01/04/2020;5e84ec7243ee121f2f2a543a;cnpj;165;83;166;"115,97";1;2;0;4;11;0;0
01/05/2020;5ec7d86d75cb9861e6575a5c;cnpj;10;"6,2";31;"3,83";0;5;0;0;9;0;0
01/05/2020;5ecc44a954c1c9504c50e8a5;cnpj;750;750;1500;0;1;2;0;0;9;0;0
01/05/2020;5ecd057ef92a2b42bb56afba;cnpj;400;"333,33";1000;"57,74";3;3;0;4;9;0;0
01/06/2020;5e8da2bc31d5b30de6ec0b7b;cpf;200;200;200;0;0;1;0;0;11;0;0
01/08/2020;5eb0432de26bc2471e8258b4;cnpj;300;250;500;"70,71";2;2;0;0;10;0;0
01/08/2020;5e7ba16270f1002599d1eee9;cnpj;"175,7";"160,46";"481,4";"26,38";3;3;0;2;11;0;0
01/09/2020;5ea2ef504cf467500dae7f3d;cnpj;2700;2700;10800;0;1;4;0;4;10;0;0
01/10/2020;5ed7aea50ceb9a5b3f196dae;cnpj;300;300;2100;0;0;7;0;0;9;0;0
01/10/2020;5e7e508f03cfe831e3703c26;cnpj;305;"203,24";"7113,46";"61,2";28;35;0;8;11;0;0
01/10/2020;5f5a1886593099390b01be8b;cpf;"22640,57";"4419,07";"198858,56";"4998,89";0;45;3;0;5;1;0
01/10/2020;5f85d4542b4cdb262fb7a550;cpf;"9450,24";"5254,01";"57794,11";"3105,33";0;11;0;0;2;0;0
01/11/2020;5f453fefe499101e29ab0b78;cpf;"30671,39";"1638,77";"65551,07";"4851,01";6;40;0;0;4;1;0
01/11/2020;5f930e287a871500108b9b54;cpf;17250;"3453,61";259021;"3654,26";3;75;7;0;2;1;0
01/11/2020;5ee82744aa80ae0d94cffd45;cnpj;1350;"1005,02";175880;"162,45";0;175;0;127;8;0;0
01/05/2020;5ebc3170ea317a3f0b10f2b1;cnpj;413;413;826;0;1;2;0;2;9;0;0
01/06/2020;5eb5667e15c6593e33a90dd9;cnpj;350;189;378;"227,69";2;2;0;4;10;0;0
01/06/2020;5e7fe4913eecc51407c7c6aa;cnpj;634;634;1268;0;0;2;0;2;11;0;0
01/07/2020;5f03a18960bb491b546367a9;cpf;280;215;430;"91,92";0;2;0;0;8;0;0
01/08/2020;5e84a0d228b100238967a60b;cnpj;"454,9";"242,64";"1213,2";"212,93";4;5;0;1;11;0;0
01/08/2020;5e7a3a0579f541507883839d;cnpj;220;121;1210;"34,79";10;10;0;0;11;0;0
01/08/2020;5e7507e20a8d7971d0698d79;cnpj;237;"164,45";"822,25";"63,98";4;5;0;5;11;0;0
01/09/2020;5f639f9d8976ca3c38ee90b0;cpf;"599,05";"521,33";"2085,35";"89,59";0;4;4;0;4;1;1
01/03/2020;5e7151d0aaee31545ce06884;cpf;1000;1000;1000;0;0;1;0;0;11;0;0
01/05/2020;5e443e7313d99c63b5999fdc;cpf;2;2;6;0;1;3;0;3;10;0;0
01/05/2020;5eba042d15c6593e33a91c28;cnpj;125;"78,33";235;"60,48";3;3;0;0;10;0;0
01/05/2020;5ecd9b11f92a2b42bb56b5a1;cpf;105;105;105;0;1;1;0;0;9;0;0
01/07/2020;5e836a8f28b100238967a19a;cnpj;300;300;300;0;1;1;0;6;11;0;0
01/08/2020;5ece84073d513f709cee916e;cnpj;120;"94,99";"189,99";"35,36";2;2;0;0;9;0;0
01/09/2020;5ecbd47621add20613e3e582;cnpj;424;424;424;0;0;1;0;5;9;0;0
01/09/2020;5e302ce6b090fe6c0619e3cd;cnpj;"108,9";"108,9";"108,9";0;1;1;0;7;13;0;0
01/09/2020;5f62670ba53b606f23c8a897;cpf;"599,42";"520,92";"2083,7";"90,47";0;4;4;0;4;1;1
01/10/2020;5eae0ed16a02c66606f108e4;cpf;120;120;240;0;1;2;0;3;10;0;0
01/10/2020;5ea04ca587c2e773a4653c88;cnpj;342;256;512;"121,62";2;2;0;39;10;0;0
01/10/2020;5ec951185f982853232d0eab;cnpj;310;310;310;0;1;1;0;17;9;0;0
01/10/2020;5f908e6ada43e40017bbdaa6;cpf;700;700;700;0;0;1;0;0;4;0;0
01/04/2020;5e2f6d354df8b26bb6796af3;cpf;360;360;1800;0;3;5;0;1;13;0;0
01/04/2020;5ea5b3a3c33a891658cc61a3;cpf;199;199;199;0;1;1;0;0;10;0;0
01/06/2020;5e96158cd8e0231001dd9ad7;cpf;114;114;114;0;1;1;0;9;10;0;0
01/08/2020;5e4c4df0201a192231cab34c;cnpj;400;"243,33";730;"135,68";3;3;0;0;12;0;0
01/06/2020;5e72580dcaef167e13d17259;cnpj;20;20;80;0;0;4;0;3;11;0;0
01/07/2020;5ed63e6157d7960c2a5ae2d4;cnpj;600;"520,9";5730;"117,51";5;11;0;0;9;0;0
01/07/2020;5ea5b3a3c33a891658cc61a3;cpf;120;"89,95";"539,7";"32,92";6;6;0;0;10;0;0
01/08/2020;5ec525693306325a4473910e;cnpj;232;232;232;0;0;1;0;0;9;0;0
01/09/2020;5e8f4e5e56d9767652b5b73a;cnpj;"159,9";"159,9";"159,9";0;1;1;0;10;11;0;0
01/09/2020;5e8264d2c48b644e6a51895e;cnpj;"130,2";"130,2";"130,2";0;0;1;0;19;11;0;0
01/04/2020;5e7a3a0579f541507883839d;cnpj;130;116;1160;"9,66";6;10;0;3;11;0;0
01/06/2020;5ed59a8a50d33320f5413439;cnpj;110;105;210;"7,07";1;2;0;0;9;0;0
01/07/2020;5e946b9b1b0d357fb8e2f22b;cpf;"901,84";"378,21";"3403,96";"210,09";6;9;0;1;10;0;0
01/07/2020;5ea041a267d4361d6097a5f6;cpf;600;600;600;0;0;1;0;8;10;0;0
01/07/2020;5edfc54f0c3671194c4b02e6;cpf;2;2;2;0;0;1;0;0;2;0;0
01/08/2020;5ec7119ea73c52408c98b29e;cpf;36;36;72;0;1;2;0;0;9;0;0
01/03/2020;5e6fd787fe45505461f6e4ba;cnpj;"251,2";"251,2";"251,2";0;1;1;0;76;11;0;0
01/03/2020;5e59212dc9a9167605c1de9c;cnpj;130;"52,16";1930;"19,31";23;37;0;36;12;0;0
01/04/2020;5e7158501bc1f32a438adf2a;cnpj;210;"104,26";"4587,87";"44,35";36;44;0;230;11;0;0
01/04/2020;5e84c016cd419926f19c90a6;cnpj;"79,9";"58,99";"648,9";"20,1";3;11;0;2;11;0;0
01/04/2020;5e74ce11c7186a0f48c0f64a;cnpj;600;"149,67";"9579,04";"142,68";38;64;0;6;11;0;0
01/04/2020;5e84d81d5f5f1670c12ab0a1;cnpj;45;45;270;0;4;6;0;9;11;0;0
01/04/2020;5e97cb15d810d132e21349fc;cnpj;220;"46,27";"2406,42";"34,13";42;52;0;0;10;0;0
01/04/2020;5e968ef72eb73930ff43f922;cpf;950;950;950;0;0;1;0;6;8;0;0
01/04/2020;5e71383b62849f18e2caad6e;cnpj;425;"308,33";925;"202,07";2;3;0;6;11;0;0
01/04/2020;5e774bbd82f3d31f6546f54b;cnpj;850;850;2550;0;3;3;0;11;11;0;0
01/04/2020;5e74ec9cf606b61f2e0a8ca9;cnpj;30;30;60;0;0;2;0;14;11;0;0
01/05/2020;5e95a8b8d8debe4c81d955f8;cnpj;143;"78,66";"1179,9";"31,94";10;15;0;30;10;0;0
01/05/2020;5ea0a6f86f16314755faae9d;cnpj;1470;"504,25";"66057,75";"215,1";97;131;0;5;10;0;0
01/05/2020;5e7b47a366a2e47156772fad;cnpj;436;"216,87";"15831,53";"61,17";62;73;0;41;11;0;0
01/05/2020;5e836a8f28b100238967a19a;cnpj;560;"266,09";"13304,77";"109,27";42;50;0;5;11;0;0
01/05/2020;5eab2e0e60699e205d416448;cnpj;"169,94";"126,64";"379,94";"40,38";3;3;0;68;10;0;0
01/05/2020;5eb447770362ad1c8e3ca6a8;cnpj;1399;"665,84";12651;"316,12";2;19;0;10;10;0;0
01/05/2020;5e77de8bc912e41f36ce6c7f;cnpj;600;600;600;0;0;1;0;15;11;0;0
01/05/2020;5e78e3eb01e84d486076b244;cnpj;185;"126,16";757;"38,34";3;6;0;26;11;0;0
01/05/2020;5ea8bfad943a4a2632d21635;cnpj;"1137,9";"495,28";"4952,8";"271,12";8;10;0;188;10;0;0
01/05/2020;5e74c9a35a11680f4d8e25e1;cnpj;179;179;537;0;2;3;0;7;11;0;0
01/05/2020;5ec3e3c493d82738f2b5f38b;cnpj;30;30;5400;0;131;180;0;50;9;0;0
01/05/2020;5e7cb4ef8dc5042cae4e9458;cnpj;107;79;237;"24,25";2;3;0;39;11;0;0
01/05/2020;5eb5b21a010cad518bdaf8d7;cnpj;100;75;450;"27,39";6;6;0;11;10;0;0
01/05/2020;5ecbe49026355846c749bf39;cnpj;600;"173,75";1390;"179,36";5;8;0;0;9;0;0
01/08/2020;5efde87e07ab9b56e30b4650;cnpj;100;100;100;0;1;1;0;1;8;0;0
01/08/2020;5f46a80c2b23e647443b0460;cpf;56877;"19977,93";"79911,75";"24706,52";0;4;0;0;5;0;0
01/03/2020;5e7e2d5ad0a3a04ec58edb75;cnpj;500;500;500;0;0;1;0;6;9;0;0
01/05/2020;5ea3432de78776607bfefc4e;cnpj;250;229;458;"29,7";2;2;0;5;10;0;0
01/05/2020;5ec2b77921e62a0d38b3bd97;cnpj;1200;750;3000;300;0;4;0;0;9;0;0
01/05/2020;5ed00525ce828c1a4e839fcd;cnpj;5;5;5;0;0;1;0;0;9;0;0
01/06/2020;5e87e1b72bf539113bec8788;cnpj;650;"517,5";3105;"177,08";5;6;0;3;11;0;0
01/06/2020;5eeba22072132e0690fc0bb6;cpf;100;100;100;0;0;1;0;0;8;0;0
01/07/2020;5ecd9982b34cec7097211f43;cpf;600;600;600;0;0;1;0;2;9;0;0
01/07/2020;5e7cc17b6bbf5c74f19de5d3;cnpj;687;"425,37";"2126,88";"146,25";2;5;0;17;11;0;0
01/07/2020;5ed8ed1aa435c804e5f7e976;cpf;1573;"572,11";"16019,08";"304,74";2;28;0;0;6;0;0
01/07/2020;5e864761b68c19299fcf4b88;cnpj;"599,99";"306,37";"1531,85";"271,01";3;5;0;1;11;0;0
01/07/2020;5ed8c9ccec6ccd1aad6dab54;cnpj;325;325;325;0;1;1;0;7;9;0;0
01/08/2020;5f29e5252ef4024c8f563ba8;cpf;"1,99";"1,99";"1,99";0;0;1;0;0;7;0;0
01/09/2020;5eb41608913b535190f4e611;cnpj;750;425;850;"459,62";2;2;0;6;10;0;0
01/06/2020;5ecc2e84211ad442c0bc61c2;cnpj;"3002,4";"3002,4";"3002,4";0;0;1;0;0;9;0;0
01/07/2020;5e8cd5427abefd23b1cb9572;cnpj;100;100;100;0;1;1;0;4;11;0;0
01/07/2020;5e73c22836782b304a3af5e6;cnpj;"139,9";"104,63";"313,9";"30,54";3;3;0;1;11;0;0
01/06/2020;5e84a264cd419926f19c8fce;cnpj;157;157;157;0;1;1;0;0;11;0;0
01/05/2020;5eaac71c05e8e75433201834;cnpj;105;"57,5";115;"67,18";2;2;0;1;10;0;0
01/08/2020;5f2b17517d4d261666d4d6e3;cpf;500000;500000;500000;0;0;1;0;0;6;0;1
01/09/2020;5e7cc79b795e152ebe1ee3a0;cnpj;"1790,75";"994,79";"8953,16";"540,73";7;9;0;0;11;0;0
01/09/2020;5e7cc17b6bbf5c74f19de5d3;cnpj;"59,9";"59,9";"59,9";0;1;1;0;5;11;0;0
01/05/2020;5ecd0fb954c1c9504c50eac1;cpf;1;1;1;0;0;1;0;0;9;0;0
01/05/2020;5e9734d6d8e0231001dd9ed3;cnpj;"229,8";"181,12";1449;"57,67";5;8;0;8;10;0;0
01/06/2020;5e78d64db372a37c9ff93154;cnpj;150;"81,43";"651,48";"42,63";7;8;0;8;11;0;0
01/06/2020;5e7390ea9c9cd5256f7334d5;cnpj;"199,8";"199,8";"199,8";0;1;1;0;95;11;0;0
01/06/2020;5e4f30da33c5290be180bdba;cnpj;"740,3";"244,94";"1714,6";"232,95";5;7;0;50;12;0;0
01/06/2020;5eb551c70362ad1c8e3caa6a;cpf;"139,9";"139,9";"139,9";0;0;1;0;1;10;0;0
01/06/2020;5e7cf7d8a2bc7b7f8d0912b4;cnpj;146;146;146;0;1;1;0;6;11;0;0
01/06/2020;5e7b6ef1afdeb53785d0815d;cpf;"9966,6";"1895,3";"18953,09";"2878,07";6;10;0;73;11;0;0
01/07/2020;5e7a14397250c7067fa87af3;cnpj;90;"59,07";2245;"17,74";29;38;0;32;11;0;0
01/07/2020;5e73e025d1498c5bdf8aadae;cnpj;"182,5";"182,5";"182,5";0;1;1;0;4;11;0;0
01/07/2020;5f005e2be33a1a2984744caa;cpf;60;60;60;0;0;1;0;0;8;0;0
01/07/2020;5ea1fc25649a463952a147e4;cpf;"605,5";"329,75";1319;"237,02";2;4;0;8;10;0;0
01/07/2020;5edd70bd1f18ae583cfdede5;cnpj;600;600;1800;0;0;3;0;0;9;0;0
01/07/2020;5e8341bd0befe84e6fcbce13;cnpj;640;"235,61";"33692,77";"114,8";106;143;0;66;11;0;0
01/07/2020;5f066135ee025b43db5c1513;cpf;"229000,33";"4018,13";"462085,41";"21587,01";5;115;0;0;0;0;0
01/07/2020;5e78d275ed249a63d11a5b7c;cnpj;"542,5";"190,92";"14510,34";"77,34";44;76;0;4;11;0;0
01/07/2020;5e7a23e56e7f4c6980d7ccd6;cnpj;"128,5";"65,25";"130,5";"89,45";1;2;0;49;11;0;0
01/07/2020;5eecca79c456bb104aaf0b6d;cnpj;55;55;110;0;1;2;0;18;8;0;0
01/07/2020;5efbc4e3fd276d1eb5c870ec;cpf;"11339,76";"1647,5";"75785,1";"2516,15";4;46;0;0;0;0;0
01/07/2020;5edf9210b140465d0250b3f3;cnpj;359;"221,04";"1989,4";"100,56";6;9;0;5;9;0;0
01/07/2020;5ec053c17cfdbb78901cbe37;cnpj;340;340;7140;0;0;21;0;0;9;0;0
01/07/2020;5e9cbd3461e7033ead1629ee;cnpj;290;290;580;0;1;2;0;12;10;0;0
01/07/2020;5ea820b5373a7770690eb887;cnpj;73;"56,45";"112,9";"23,41";2;2;0;15;10;0;0
01/08/2020;5efc8605d843611eba9badf2;cnpj;"119,8";"112,37";"449,5";"9,48";3;4;0;43;8;0;0
01/08/2020;5f276d641fa1ba5fbf419ef1;cpf;27360;"1765,96";"203086,09";"3651,26";4;115;0;0;0;0;0
01/11/2020;5e7b6ef1afdeb53785d0815d;cpf;"27713,62";"8865,74";"106388,9";"10971,4";6;12;1;116;11;0;0
01/11/2020;5f921b902cafdf00117fdee1;cpf;"6759,2";"1123,62";"58428,44";"1204,02";1;52;0;0;2;0;0
01/11/2020;5ea1813dddb49e16039b6044;cpf;"163,5";"121,28";"2668,3";"39,54";3;22;0;0;10;0;0
01/11/2020;5e7e649a73af69798b924e28;cnpj;560;455;910;"148,49";2;2;0;31;11;0;0
01/11/2020;5e90d6ab8ba5e8764d928e35;cnpj;"259,9";"130,26";"390,8";"114,3";2;3;0;9;11;0;0
01/11/2020;5fac07c2c7bcfb0016f25813;cpf;"18264,76";"5906,29";"206720,2";"3671,23";0;35;2;0;1;1;0
01/11/2020;5f43e3c2b84925664014c1a5;cpf;"10875,84";"2290,8";"41234,43";"2782,83";0;18;0;0;4;1;1
01/11/2020;5f7e227a4940bb3214774e80;cpf;"40950,84";"5197,38";"176711,08";"9145,79";1;34;0;0;2;0;0
01/11/2020;5fb7012499e6ce00170095a8;cpf;"37927,99";"3944,81";"63116,97";"9154,14";0;16;0;0;2;0;1
